% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=430405, Tue Aug 23 21:51:19 2022
1 15 -0.007095322030734567 -0.0011359185240888484 0.001125057611038305 0.006452417637032296 0.9803301673208508 0.984877937529731 0.9876971046526124 0.9906206097834186 0.9943746945335369 0.9948487635862892 0.9979743153553086 0.9981315385081936 0.998601337501344 0.9987444906316413 0.9992129105231725 0.99933241725025 0.9993717050584279 0.9996107138873139 0.9996932129339154 0.9997801582753618 0.9997959214578779 0.9998455019613706 0.9999011659835992 0.9999511985022623 1.000030919991817 1.0000853198806268 1.0001050320935085 1.0001448768464625 1.000231730527323 1.0002952795856865 1.0003945928392168 1.0004100750686036 1.0004862582598033 1.0005520051701027 1.0007250839208683 1.0007527384451465 1.0008998545113148 1.0009380520630264 1.001111474762459 1.0011597647093708 1.0012985640280303 1.0014606243711004 1.0017510160443843 1.002136099543981 1.0024253567911376 1.0026004071209138 1.0033237926100806 1.0035468212385832 1.005922756275477 1.0088357517094024 1.010984893361336 1.0238046629861317
2 30 -0.010013055950889633 -0.0017963002199488493 0.001652291301570764 0.0119914462406146 0.9803301673208508 0.984877937529731 0.9876971046526124 0.9906206097834186 0.9943746945335369 0.9948487635862892 0.9979743153553086 0.9981315385081936 0.998601337501344 0.9987444906316413 0.9992129105231725 0.99933241725025 0.9993717050584279 0.9996107138873139 0.9996932129339154 0.9997801582753618 0.9997959214578779 0.9998455019613706 0.9999011659835992 0.9999511985022623 1.000030919991817 1.0000853198806268 1.0001050320935085 1.0001448768464625 1.000231730527323 1.0002952795856865 1.0003945928392168 1.0004100750686036 1.0004862582598033 1.0005520051701027 1.0007250839208683 1.0007527384451465 1.0008998545113148 1.0009380520630264 1.001111474762459 1.0011597647093708 1.0012985640280303 1.0014606243711004 1.0017510160443843 1.002136099543981 1.0024253567911376 1.0026004071209138 1.0033237926100806 1.0035468212385832 1.005922756275477 1.0088357517094024 1.010984893361336 1.0238046629861317
3 45 -0.012899913100047747 -0.0022352639846319926 0.002231459652674023 0.017403450480167122 0.9803301673208508 0.984877937529731 0.9876971046526124 0.9906206097834186 0.9943746945335369 0.9948487635862892 0.9979743153553086 0.9981315385081936 0.998601337501344 0.9987444906316413 0.9992129105231725 0.99933241725025 0.9993717050584279 0.9996107138873139 0.9996932129339154 0.9997801582753618 0.9997959214578779 0.9998455019613706 0.9999011659835992 0.9999511985022623 1.000030919991817 1.0000853198806268 1.0001050320935085 1.0001448768464625 1.000231730527323 1.0002952795856865 1.0003945928392168 1.0004100750686036 1.0004862582598033 1.0005520051701027 1.0007250839208683 1.0007527384451465 1.0008998545113148 1.0009380520630264 1.001111474762459 1.0011597647093708 1.0012985640280303 1.0014606243711004 1.0017510160443843 1.002136099543981 1.0024253567911376 1.0026004071209138 1.0033237926100806 1.0035468212385832 1.005922756275477 1.0088357517094024 1.010984893361336 1.0238046629861317
4 60 -0.01595033740858147 -0.0028993397987460024 0.002526071751622218 0.022948493661576728 0.9803301673208508 0.984877937529731 0.9876971046526124 0.9906206097834186 0.9943746945335369 0.9948487635862892 0.9979743153553086 0.9981315385081936 0.998601337501344 0.9987444906316413 0.9992129105231725 0.99933241725025 0.9993717050584279 0.9996107138873139 0.9996932129339154 0.9997801582753618 0.9997959214578779 0.9998455019613706 0.9999011659835992 0.9999511985022623 1.000030919991817 1.0000853198806268 1.0001050320935085 1.0001448768464625 1.000231730527323 1.0002952795856865 1.0003945928392168 1.0004100750686036 1.0004862582598033 1.0005520051701027 1.0007250839208683 1.0007527384451465 1.0008998545113148 1.0009380520630264 1.001111474762459 1.0011597647093708 1.0012985640280303 1.0014606243711004 1.0017510160443843 1.002136099543981 1.0024253567911376 1.0026004071209138 1.0033237926100806 1.0035468212385832 1.005922756275477 1.0088357517094024 1.010984893361336 1.0238046629861317
5 75 -0.018898212498653318 -0.003388243395513574 0.00310389185026304 0.024821287443265415 0.9803301673208508 0.984877937529731 0.9876971046526124 0.9906206097834186 0.9943746945335369 0.9948487635862892 0.9979743153553086 0.9981315385081936 0.998601337501344 0.9987444906316413 0.9992129105231725 0.99933241725025 0.9993717050584279 0.9996107138873139 0.9996932129339154 0.9997801582753618 0.9997959214578779 0.9998455019613706 0.9999011659835992 0.9999511985022623 1.000030919991817 1.0000853198806268 1.0001050320935085 1.0001448768464625 1.000231730527323 1.0002952795856865 1.0003945928392168 1.0004100750686036 1.0004862582598033 1.0005520051701027 1.0007250839208683 1.0007527384451465 1.0008998545113148 1.0009380520630264 1.001111474762459 1.0011597647093708 1.0012985640280303 1.0014606243711004 1.0017510160443843 1.002136099543981 1.0024253567911376 1.0026004071209138 1.0033237926100806 1.0035468212385832 1.005922756275477 1.0088357517094024 1.010984893361336 1.0238046629861317
6 90 -0.020478819103332095 -0.0035944638290106856 0.0031872709419657787 0.025452377876182673 0.9803301673208508 0.984877937529731 0.9876971046526124 0.9906206097834186 0.9943746945335369 0.9948487635862892 0.9979743153553086 0.9981315385081936 0.998601337501344 0.9987444906316413 0.9992129105231725 0.99933241725025 0.9993717050584279 0.9996107138873139 0.9996932129339154 0.9997801582753618 0.9997959214578779 0.9998455019613706 0.9999011659835992 0.9999511985022623 1.000030919991817 1.0000853198806268 1.0001050320935085 1.0001448768464625 1.000231730527323 1.0002952795856865 1.0003945928392168 1.0004100750686036 1.0004862582598033 1.0005520051701027 1.0007250839208683 1.0007527384451465 1.0008998545113148 1.0009380520630264 1.001111474762459 1.0011597647093708 1.0012985640280303 1.0014606243711004 1.0017510160443843 1.002136099543981 1.0024253567911376 1.0026004071209138 1.0033237926100806 1.0035468212385832 1.005922756275477 1.0088357517094024 1.010984893361336 1.0238046629861317
7 105 -0.021634434383419155 -0.004254428403421412 0.003468925812030744 0.02620258140982122 0.9803301673208508 0.984877937529731 0.9876971046526124 0.9906206097834186 0.9943746945335369 0.9948487635862892 0.9979743153553086 0.9981315385081936 0.998601337501344 0.9987444906316413 0.9992129105231725 0.99933241725025 0.9993717050584279 0.9996107138873139 0.9996932129339154 0.9997801582753618 0.9997959214578779 0.9998455019613706 0.9999011659835992 0.9999511985022623 1.000030919991817 1.0000853198806268 1.0001050320935085 1.0001448768464625 1.000231730527323 1.0002952795856865 1.0003945928392168 1.0004100750686036 1.0004862582598033 1.0005520051701027 1.0007250839208683 1.0007527384451465 1.0008998545113148 1.0009380520630264 1.001111474762459 1.0011597647093708 1.0012985640280303 1.0014606243711004 1.0017510160443843 1.002136099543981 1.0024253567911376 1.0026004071209138 1.0033237926100806 1.0035468212385832 1.005922756275477 1.0088357517094024 1.010984893361336 1.0238046629861317
8 120 -0.0275843954010894 -0.004509327326752724 0.0038434477132266347 0.026351437022538844 0.9803301673208508 0.984877937529731 0.9876971046526124 0.9906206097834186 0.9943746945335369 0.9948487635862892 0.9979743153553086 0.9981315385081936 0.998601337501344 0.9987444906316413 0.9992129105231725 0.99933241725025 0.9993717050584279 0.9996107138873139 0.9996932129339154 0.9997801582753618 0.9997959214578779 0.9998455019613706 0.9999011659835992 0.9999511985022623 1.000030919991817 1.0000853198806268 1.0001050320935085 1.0001448768464625 1.000231730527323 1.0002952795856865 1.0003945928392168 1.0004100750686036 1.0004862582598033 1.0005520051701027 1.0007250839208683 1.0007527384451465 1.0008998545113148 1.0009380520630264 1.001111474762459 1.0011597647093708 1.0012985640280303 1.0014606243711004 1.0017510160443843 1.002136099543981 1.0024253567911376 1.0026004071209138 1.0033237926100806 1.0035468212385832 1.005922756275477 1.0088357517094024 1.010984893361336 1.0238046629861317
9 135 -0.027616634180571295 -0.004774748560771508 0.00431065497656398 0.029106091062398393 0.9803301673208508 0.984877937529731 0.9876971046526124 0.9906206097834186 0.9943746945335369 0.9948487635862892 0.9979743153553086 0.9981315385081936 0.998601337501344 0.9987444906316413 0.9992129105231725 0.99933241725025 0.9993717050584279 0.9996107138873139 0.9996932129339154 0.9997801582753618 0.9997959214578779 0.9998455019613706 0.9999011659835992 0.9999511985022623 1.000030919991817 1.0000853198806268 1.0001050320935085 1.0001448768464625 1.000231730527323 1.0002952795856865 1.0003945928392168 1.0004100750686036 1.0004862582598033 1.0005520051701027 1.0007250839208683 1.0007527384451465 1.0008998545113148 1.0009380520630264 1.001111474762459 1.0011597647093708 1.0012985640280303 1.0014606243711004 1.0017510160443843 1.002136099543981 1.0024253567911376 1.0026004071209138 1.0033237926100806 1.0035468212385832 1.005922756275477 1.0088357517094024 1.010984893361336 1.0238046629861317
10 150 -0.030205665105023087 -0.004951567355525772 0.004523463106706064 0.03723787207069014 0.9803301673208508 0.984877937529731 0.9876971046526124 0.9906206097834186 0.9943746945335369 0.9948487635862892 0.9979743153553086 0.9981315385081936 0.998601337501344 0.9987444906316413 0.9992129105231725 0.99933241725025 0.9993717050584279 0.9996107138873139 0.9996932129339154 0.9997801582753618 0.9997959214578779 0.9998455019613706 0.9999011659835992 0.9999511985022623 1.000030919991817 1.0000853198806268 1.0001050320935085 1.0001448768464625 1.000231730527323 1.0002952795856865 1.0003945928392168 1.0004100750686036 1.0004862582598033 1.0005520051701027 1.0007250839208683 1.0007527384451465 1.0008998545113148 1.0009380520630264 1.001111474762459 1.0011597647093708 1.0012985640280303 1.0014606243711004 1.0017510160443843 1.002136099543981 1.0024253567911376 1.0026004071209138 1.0033237926100806 1.0035468212385832 1.005922756275477 1.0088357517094024 1.010984893361336 1.0238046629861317
