% # columns="iter, evals, sigma, 0, fitness, xbest" seed=430405, Tue Aug 23 21:51:19 2022, <python>{}</python>
1 15 0.9488348527318712 0 -385.3410018680367 1.1200111013276994 1.3782447510920302 2.0017215303128397 0.36785644154773167 1.5992798692425396 -1.1790158858784765 -2.0098346229589024 1.1827126827462884 -1.107628179586942 -0.5305884507698374 -1.7836072185455736 -1.5740469182977737 -1.5200975208127643 0.1007043346009262 -0.8428057548124457 -0.7344892538138866 -0.16783362716139566 0.3276486469294908 -0.1495216334536062 1.1071446902032653 -0.08492294798856656 0.9080866909210242 1.6840104604129775 0.7935386250627978 -1.1502541013290792 -0.28744263304187745 -0.09777080882331378 -0.16599934662478533 0.15987143782422764 0.23603926494420271 -0.9705950704390166 0.10577510174880587 -1.3949914854472165 0.3665442492483951 -0.09969436776282853 -0.40375893064787016 -0.372679593710808 -1.5442737332112608 -1.2256079902671382 0.8275331824543536 -0.3579735344517662 0.7168987145236337 -1.6011643516545873 -1.1877366123315374 0.8067647608143433 -0.08115061137965318 -1.485080864665227 0.3663868474148795
2 30 0.9268221593946011 0 -395.5451443624836 3.2082443666954314 0.09878589388842918 2.7064283076511324 -0.11007793866303098 0.3168543152804921 -1.3459783654822135 -1.2038485480584278 -0.14906716489929084 -1.0640067125689074 -1.3603327060601869 0.6901329677277085 -0.30868056315476355 -0.05862170586362132 4.061901839247074 -1.1353453332705696 1.1107807657617352 -0.04801556474433 0.7062801881912999 -1.0744193976368521 1.8490878501583659 -0.3123508871417564 -0.39914756908973037 1.2161160236255029 0.7946051885397893 0.9926294343778863 -1.6577069469280552 -0.6787798676382921 -1.5629323203047785 1.2545899407814785 0.8883643434934605 0.40441035137075 -1.1161025721694535 -0.21271314466856067 -0.605081257068796 -1.0819139049680482 1.4455253571156306 -1.857377332132549 0.003976065230568898 0.4605934759618374 0.6036342905365426 -1.7007506010974107 0.802287252144847 -0.3007989312134731 -2.7034318543766602 -0.12705032366020097 0.16019596339500786 -0.7020538934825488 -0.05310833215087296
3 45 0.9244558929177563 0 -402.2980631590084 3.86445376350095 -0.8559456818511447 0.5175818707521276 1.0267943360096927 -0.1679075280642257 0.37781481798812977 -0.4108673710176289 -0.20358126745839789 0.9726912759629781 -0.11470520605869217 1.1399100361745593 -0.46278319437839444 0.6282295655013224 3.23923341122682 0.6060267677252131 -0.3555922675054901 -1.18782026671187 1.6443097607712032 -0.2770587118133512 2.4089898710812507 -1.2761733952255576 -0.7109749614684192 1.4762237783436167 2.6692607952970318 1.890861938762646 0.37676293445637576 -0.9429492173877801 -0.9712223975632014 0.40429923790373573 -0.2851286231822695 -0.4220978636904562 2.252380500531327 -0.6629714613103532 1.1760027289482502 -0.5858195204941903 2.691112940774417 -1.2049942100335291 -1.226656215417132 -0.7561662871945327 2.161081054939373 0.20842743084815296 0.2381160539399632 -2.086147155420491 -2.404859056180869 0.057403416910950744 0.9811837623976857 -2.177914180785665 -0.854415379708011
4 60 0.926683308106045 0 -401.6293192516484 3.2369715334139735 1.0870651838110144 2.111831503788553 -0.45118089303404996 0.28512268563111187 -1.738284979059865 -0.06828767669169011 1.2927461046141735 -0.33475151046252755 -2.8399734290734684 -0.10282214699107917 -2.0473114554040768 0.33970326896218717 2.854173691984317 0.039852716338614654 -0.4304127322914847 0.8105493838803406 0.8852913101114901 -0.0686146338793523 1.3605475833688434 -1.4050653674762337 -2.0069749936991275 0.6495771336475318 3.646330212939927 0.3204024646467355 1.2218663664235911 -0.7675198830755762 -0.8159991164799156 0.10384961902441309 -0.26629062016240135 -1.403610289922026 0.6154606598753893 -0.5417778297375526 1.0293540445040712 -2.1131676306491003 0.3081965909065998 -1.9267821463506185 0.33282688128792687 -0.014629878035330557 1.0871924322369988 -1.3607357921162486 -0.22127225708681586 -1.4756714821916246 -3.0068593435128923 -1.1048535365976124 0.5561273362842121 -2.417674140607345 -1.3203325664493888
5 75 0.9248548504539468 0 -401.9570041671479 2.7531469629760066 0.910889169487925 1.6610712631449036 1.2883645283258658 -0.10557241176409182 -2.1048452293599813 2.3723068863041297 -1.0508027575527417 1.6275450862167635 -0.7854515874721256 1.001500847855957 -1.3867793456414117 0.786847771136588 3.1572284258679435 -1.7279817545900245 0.24029548927136918 -1.1082458814318394 0.1949108635909862 -1.450020007656428 1.0832689868968277 0.16650926180868042 0.021331935923111223 1.897698209039673 1.2533634039570796 0.732083821125308 -0.5256189874153461 1.1967647376265074 0.04479936944436047 -0.06997010007808091 -0.312676342154096 -0.25155653926557175 0.6651773149406508 -0.7557386233551565 0.26773527675351316 0.0780298754938682 3.0621872534714543 -2.0919987078050504 0.17742146990384294 -2.5275887506722174 1.400433481813014 -0.5162782824435264 0.014677558815638064 -1.4822692527362324 -1.1424079521789077 -0.8964673766239691 0.21298938667614137 -1.748148613681211 -0.2388148294616239
6 90 0.9268902421048907 0 -405.1307377198462 2.6818215631204048 0.5125913146504386 0.6694716650410508 0.8509012686966595 0.5514635404337035 -1.4166640446213794 1.8126741652323215 0.3509590092241947 1.2667134454858382 0.4430164581421986 1.4819977817630718 -2.923376372026665 0.2895813396406973 1.8488414872349324 -0.11037101192128562 0.1659177305010246 0.9069309498778824 -0.7468089735290819 -2.814017226588801 1.1453763164262034 -1.7682052186793902 -1.8843959249279925 1.2760761766176334 1.9850508687936959 1.2627699414038391 0.14939939778367906 0.601517197471952 0.8108626163074879 0.909427728616139 -0.7108769756663245 -2.361535562565451 1.8616810417497425 -1.188850193815231 -1.5306559416619843 -1.7139797256663096 2.2472788642273187 -0.6331721925286413 -0.5495276895640764 0.0522109649996072 0.8281444326233213 -1.364357923205509 -2.2086862742338704 -1.8772111919858143 -1.2303143214157553 -0.7305684070669164 -2.0561487145867527 -0.6687626657426541 -2.2395305297777393
7 105 0.9346997182906174 0 -406.27498166162104 3.5067713834290313 0.6988578792025416 1.5895775230092974 -0.6874437224092377 0.777081924935395 -0.028662400806873878 0.5967443420190256 0.12452961609537988 1.3743678412781568 -1.976914963633973 1.6932982751671541 -2.3692439873604694 2.0924205454246323 1.955965599813227 -0.4971164614789214 2.203986135408604 0.08023093640669518 -1.1299007641787866 -2.1641541789948877 1.2812202853684576 1.0222179568405583 -1.4696864703671162 1.2182886902313925 2.5680329334267897 0.36829137597670997 1.1596237983667246 0.709335293272238 -0.9370047153652149 -0.8428979483669562 -2.70178490197384 -2.21806155462835 2.3397975499772175 -0.8505165329651962 -0.30668326250392297 -3.1678721929594125 2.800000503189599 -1.5052933825319845 -0.845369232205061 -1.945628515081487 1.854442936185749 -1.5898854821582478 -1.312344792942978 -0.22632544611176986 -1.4493748759341263 -0.9301317951889296 -1.638214442208609 -1.4137100939555367 -4.322690173592213
8 120 0.9457385150585754 0 -404.6729514060574 3.4855751818334983 -0.08221431114508922 1.7490704379364908 0.6109371667142621 1.7126375842131423 -1.0124860898174624 1.24176134079336 0.25310398808245615 -0.0021174381517742313 0.39232082932908174 1.6030896101705914 -3.1078428296277174 0.5138828311056142 0.012899656083003475 0.7732020889715354 0.38860213474436933 1.211816227043038 0.5312725417384765 -1.0404754235117062 2.557985568969289 0.2080614438800548 -3.1187189062295415 0.28084819838237873 1.229941482463086 1.3508131780755015 1.4818385838039994 0.5960234027173981 -1.3212878276866118 -0.8501846690502652 -0.8200326864560183 -1.0818038913003538 1.9912967705465172 -1.5464655265205287 0.6094021690010388 -2.496904155197091 2.54488434400451 0.9708150152677137 1.338740676875056 -3.1128403738816077 1.9458755629819953 0.1790520767221817 -2.2462417678470854 -0.09166644989334283 -1.0000984184207522 0.23974948249772804 -3.666335050224172 -2.2661790477595867 -4.3346615003394415
9 135 0.9531967985524128 0 -406.688827296132 3.0710197816987796 0.3706422159407118 2.0218861331685796 0.3282984054672196 0.07835853308286733 0.7711043776783856 0.3235681165724773 1.1521298802530642 -1.2755874175770734 -0.512673801235161 1.544332610653748 -4.131165200720915 2.5333651044923933 1.0633750642511477 -0.7298970276757308 -0.6270914216184416 -0.8764634451246996 -0.08682901943925816 -1.3391084939476465 1.6690982912053483 1.5750862337068345 -3.9241276390751225 2.2746204844765936 -0.17042547787152695 1.6900400361147498 1.5118742209343285 0.625380333348515 -0.967209062028435 0.972784585121552 -1.8999230600930144 -0.7403765626016551 2.3917791257558423 -1.4177768824113313 -0.48801383552434463 -1.6707666352836754 2.601392976277991 -1.429013995727344 -0.5490689212542883 -2.4399336109929575 0.5961309384905839 -0.049234865460309696 -2.9107144487908974 -0.019759901717998907 -1.312928413700893 -1.1541618780335896 -3.653717067389908 -0.8587708308634676 -3.92776680619556
10 150 0.9568800975255418 0 -406.02966173468184 3.488508114508775 0.3330062570548853 1.2699326756464036 0.21569483669108647 -1.4048611261950428 0.8419137248303378 1.1499886064430036 2.002854757656365 -2.0364674960011935 -0.4840730269689795 1.3591661395018486 -4.605507506689326 1.969321903570794 -0.4306914296404276 -0.3481700021175959 -0.03387396080782354 -0.41998127629821946 -0.07915731733137213 -1.8452937476914988 2.1810963466276476 0.8878677663016763 -2.4141475184861774 1.401810194897543 0.22864631740962582 1.7829926317905738 0.6147766198840234 1.5901956094371728 -1.1014704322168758 -0.9763395648663072 -0.5540747777631801 -0.22286885127117062 2.431216731622545 -2.5080882521290304 -0.5402871715461233 -0.9194035624467863 2.783468937091183 -0.27553462246746363 -0.7624569951494968 -2.5091683247377583 0.9013936227501838 -0.17244073880497057 -2.404083504769108 -0.7317656101159904 -0.8455004933509042 -1.9675893475604955 -1.8050053891936766 -2.3788656557667016 -2.8972381495351915
